customer_id,age,gender,city_tier,membership_type,total_spend,num_transactions,avg_transaction_value,days_since_last_purchase,num_visits,product_categories_purchased,discount_used,high_value_customer
CUST004621,47,Male,Tier 2,Platinum,7351.08,28,262.54,21,42,11,676.51,1
CUST003443,43,Male,Tier 1,Gold,1840.69,13,141.59,18,18,3,216.24,0
CUST004484,57,Male,Tier 1,Gold,8042.46,21,382.97,22,27,6,438.91,1
CUST004674,41,Male,Tier 1,Gold,11446.46,32,357.7,20,47,8,1320.56,1
CUST002861,37,Female,Tier 1,Silver,1191.25,17,70.07,,26,10,63.31,0
CUST001453,29,Male,Tier 2,Silver,845.73,5,169.15,64,10,3,56.34,0
CUST000594,29,,Tier 1,Gold,199.83,10,19.98,54,15,6,22.29,0
CUST002726,42,Female,Tier 3,Platinum,2002.61,17,117.8,,29,6,192.48,0
CUST000042,28,Female,Tier 2,Silver,352.17,5,70.43,45,9,6,24.28,0
CUST000561,29,Female,Tier 1,Silver,1009.27,8,126.16,,11,5,49.34,0
CUST002978,35,Male,Tier 1,Gold,2399.63,11,218.15,31,25,5,210.64,0
CUST003248,36,Male,Tier 1,Gold,2546.94,14,181.92,32,24,8,141.38,0
CUST000244,32,,Tier 3,Silver,780.01,4,195,40,11,3,43.82,0
CUST001340,28,Female,Tier 3,Silver,1764.71,8,220.59,44,13,6,73.27,0
CUST002820,30,Male,Tier 3,Silver,2186.01,17,128.59,27,24,5,118.5,0
CUST003003,38,,Tier 1,Gold,6035.43,21,287.4,27,30,8,515.78,1
CUST003850,37,Female,Tier 2,Gold,11866.7,29,409.2,15,37,8,1107.47,1
CUST001443,28,Female,Tier 3,Silver,1722.77,14,123.06,46,16,5,130.69,0
CUST000262,27,,Tier 1,Silver,245.77,5,49.15,49,12,5,14.66,0
CUST002804,33,Female,Tier 2,Platinum,7393.95,15,492.93,27,22,6,695.14,1
CUST001690,26,Male,Tier 1,Gold,1889.74,7,269.96,40,11,1,185.06,0
CUST001726,33,Male,Tier 1,Gold,678.77,7,96.97,56,,7,79.07,0
CUST001204,30,Male,Tier 1,Silver,1551.68,6,258.61,42,7,3,120.07,0
CUST000835,27,Female,Tier 2,Silver,224.54,5,44.91,49,8,5,14.8,0
CUST001867,50,Female,Tier 2,Platinum,3486.59,15,232.44,28,21,6,302.48,1
CUST002497,39,Female,Tier 2,Silver,1335.43,19,70.29,27,24,7,33.48,0
CUST002011,30,Female,Tier 2,Gold,1116.34,11,101.49,29,18,5,92.48,0
CUST000341,23,Female,Tier 2,Silver,269.39,8,33.67,46,14,2,8.2,0
CUST004629,62,Female,Tier 2,Platinum,12510.17,25,500.41,20,42,11,1512.5,1
CUST001602,34,Female,Tier 1,Silver,2493.68,8,311.71,46,13,5,97.16,0
CUST003906,48,Male,Tier 1,Platinum,13403.29,30,446.78,16,,6,1078,1
CUST004719,59,Other,Tier 2,Platinum,4733.57,26,182.06,13,41,7,406.01,1
CUST000481,27,Male,Tier 2,Silver,686.11,11,62.37,63,16,3,13.94,0
CUST002866,39,Male,Tier 3,Gold,2605.29,11,236.84,22,22,7,270.07,0
CUST004563,43,Male,Tier 1,Gold,8669.51,21,412.83,13,31,6,863.58,1
CUST004487,56,Female,Tier 2,Platinum,5044.36,23,219.32,19,35,6,638.88,1
CUST004663,46,Male,Tier 2,Gold,5968.82,28,213.17,25,36,12,408.37,1
CUST003909,57,,Tier 1,Platinum,13196.83,22,599.86,12,39,9,1067.09,1
CUST004044,54,Female,Tier 1,Platinum,6939.86,23,301.73,10,32,13,808.05,1
CUST001767,59,Male,Tier 1,Silver,6062.73,13,466.36,29,24,3,311.05,1
CUST004772,42,Female,Tier 2,Platinum,2867.65,23,124.68,16,36,8,411.07,0
CUST002454,36,Female,Tier 2,Gold,2781.04,14,198.65,32,22,4,141.98,0
CUST004237,66,Male,Tier 3,Silver,7410.14,25,296.41,16,,8,422.24,1
CUST003867,55,Male,Tier 1,Gold,6879.3,32,214.98,15,44,7,355.65,1
CUST004070,62,Male,Tier 1,Gold,19929.19,26,766.51,25,42,11,1576.29,1
CUST004702,37,Male,Tier 2,Gold,2283.63,12,190.3,21,26,10,122.12,0
CUST003730,30,Female,Tier 2,Gold,1005.42,12,83.78,28,20,4,119.02,0
CUST001272,31,Female,Tier 3,Silver,529.95,12,44.16,55,14,4,24.01,0
CUST004099,50,Female,Tier 1,Platinum,3768.62,21,179.46,13,34,15,446.51,1
CUST004525,63,Female,Tier 1,Gold,5396.81,25,215.87,14,37,12,440.9,1
CUST003138,33,,Tier 3,Gold,714.43,8,89.3,23,,5,78.79,0
CUST004376,58,Male,Tier 3,Gold,9306.48,27,344.68,16,36,10,535.68,1
CUST000348,20,Male,Tier 1,Gold,1606.83,5,321.37,,14,6,98.16,0
CUST003934,59,Male,Tier 1,Gold,9222.63,34,271.25,10,46,11,1007.3,1
CUST004648,51,Male,Tier 2,Platinum,6436.94,23,279.87,19,35,7,612.79,1
CUST002563,34,Male,Tier 3,Silver,4073.52,29,140.47,14,36,4,149.67,1
CUST004614,46,Other,Tier 2,Gold,9988.26,23,434.27,14,34,9,609.12,1
CUST001424,23,Male,Tier 2,Silver,862.54,11,78.41,44,19,4,46.38,0
CUST000657,28,Male,Tier 3,Silver,2015.81,10,201.58,47,15,4,150.58,0
CUST002103,35,Female,Tier 3,Gold,5185.38,18,288.08,19,22,10,484.78,1
CUST000633,27,Female,Tier 1,Gold,1670.1,8,208.76,,16,3,134.3,0
CUST003122,37,Female,Tier 1,Silver,1356.56,10,135.66,24,20,6,80.7,0
CUST002494,53,Male,Tier 1,Gold,2558.57,14,182.76,14,24,4,182.84,0
CUST002666,31,Female,Tier 1,Silver,2394.59,15,159.64,20,21,9,100.06,0
CUST003261,40,Female,Tier 3,Platinum,1653.57,12,137.8,29,20,8,152.34,0
CUST003713,,Female,Tier 1,Gold,2925.36,8,365.67,20,11,3,328.98,0
CUST003353,45,Male,Tier 3,Platinum,1233.29,18,68.52,,29,9,112.63,0
CUST003140,39,Female,Tier 2,Silver,790.29,11,71.84,20,21,7,37.05,0
CUST004340,48,Female,Tier 2,Gold,12660.67,27,468.91,20,,6,1503.18,1
CUST002501,46,,Tier 3,Silver,1326.74,17,78.04,21,26,7,50.56,0
CUST001466,30,Male,Tier 1,Gold,414.07,7,59.15,43,12,7,47.34,0
CUST002875,41,Female,Tier 1,Silver,4973.98,22,226.09,33,,9,172.02,1
CUST000116,29,Other,Tier 2,Silver,298.51,4,74.63,44,7,3,20.57,0
CUST001822,42,Male,Tier 1,Silver,1885.61,12,157.13,,18,8,44.73,0
CUST001495,35,Male,Tier 2,Silver,826.56,11,75.14,,16,2,30.32,0
CUST002402,43,Male,Tier 3,Silver,2663.24,10,266.32,25,21,8,125.57,0
CUST001233,27,Female,Tier 2,Gold,1916.72,6,319.45,38,7,7,219.27,0
CUST002662,34,Female,Tier 1,Silver,366.68,12,30.56,33,18,7,25.46,0
CUST003195,,Male,Tier 2,Gold,1925.89,17,113.29,17,25,5,223.19,0
CUST004597,49,Male,Tier 3,Platinum,11187,27,414.33,15,48,6,1544.72,1
CUST001154,21,Female,Tier 3,Gold,1747.44,14,124.82,58,19,3,177.8,0
CUST004353,49,Female,Tier 1,Platinum,17805.03,20,890.25,19,29,11,1876.63,1
CUST000058,26,Female,Tier 2,Silver,874.74,11,79.52,50,13,4,53.1,0
CUST003442,37,Other,Tier 1,Gold,3440.5,12,286.71,28,20,7,296.07,1
CUST004312,35,Female,Tier 2,Gold,15795.9,30,526.53,13,38,12,1835.86,1
CUST004971,67,Female,Tier 1,Silver,3586.68,24,149.44,,34,6,222.83,1
CUST001736,19,Male,Tier 3,Gold,243.67,10,24.37,32,,4,26.55,0
CUST002824,30,Male,Tier 1,Silver,1891.92,14,135.14,26,24,7,60.64,0
CUST002197,45,Female,Tier 1,Gold,1974.58,19,103.93,25,26,8,194.7,0
CUST003602,36,Female,Tier 3,Platinum,1125.09,18,62.5,26,28,6,90.65,0
CUST002476,47,Male,Tier 1,Platinum,1673.08,15,111.54,26,24,10,143.09,0
CUST002565,34,Male,Tier 1,Gold,776.86,15,51.79,27,19,8,83.77,0
CUST004992,58,Male,Tier 1,Platinum,12197.6,21,580.84,14,27,12,1712.46,1
CUST004088,52,Male,Tier 2,Platinum,8190.74,23,356.12,20,39,14,867.92,1
CUST003706,44,Male,Tier 1,Gold,3972.81,14,283.77,33,21,5,324.49,1
CUST000708,36,Male,Tier 2,Gold,2016.56,8,252.07,51,13,2,172.08,0
CUST004304,59,Male,Tier 2,Silver,5460.19,27,202.23,,41,12,149.78,1
CUST001094,28,Female,Tier 2,Silver,2539.17,15,169.28,41,21,4,106.67,0
CUST003611,42,Male,Tier 1,Silver,3847.93,14,274.85,18,22,9,245.85,1
CUST001377,24,Male,Tier 2,Gold,1059.47,5,211.89,51,12,2,120.26,0
CUST004939,61,Male,Tier 2,Platinum,8959.32,21,426.63,14,36,9,912.52,1
CUST000073,27,Female,Tier 2,Silver,479.55,4,119.89,36,,6,26.52,0
CUST001923,33,,Tier 1,Gold,1772.83,21,84.42,31,32,4,149.84,0
CUST003916,51,Male,Tier 1,Gold,9601.19,38,252.66,18,44,8,857.52,1
CUST001765,40,Female,Tier 1,Silver,1069.09,16,66.82,,25,9,65.22,0
CUST000744,28,Female,Tier 3,Gold,603.51,4,150.88,,10,6,61.48,0
CUST004158,47,Male,Tier 1,Platinum,8006.13,21,381.24,,34,15,980.77,1
CUST001006,29,,Tier 2,Silver,325.36,11,29.58,47,,3,8.34,0
CUST002669,46,Female,Tier 2,Gold,3398.53,8,424.82,15,24,7,236.96,1
CUST001191,28,Female,Tier 1,Gold,457.79,5,91.56,45,10,4,49.71,0
CUST003393,,Male,Tier 3,Gold,5366.38,18,298.13,30,21,4,330.7,1
CUST002602,46,Female,Tier 2,Platinum,3527.28,16,220.46,26,26,6,308.51,1
CUST001126,22,,Tier 3,Silver,1146.64,4,286.66,34,11,2,48.5,0
CUST001242,26,Female,Tier 2,Silver,1561.19,13,120.09,36,17,5,32.45,0
CUST002891,43,Male,Tier 2,Gold,2275.63,18,126.42,27,24,11,197.52,0
CUST004153,52,Female,Tier 1,Platinum,17340.99,25,693.64,11,37,10,1849.05,1
CUST003489,34,Female,Tier 1,Gold,1572.34,11,142.94,24,22,7,131.45,0
CUST000999,25,Male,Tier 2,Silver,833.3,7,119.04,53,,4,47.67,0
CUST004097,57,Female,Tier 1,Gold,7813.3,32,244.17,14,40,12,416.95,1
CUST002685,44,Male,Tier 3,Silver,1209.77,17,71.16,29,24,5,33.54,0
CUST001578,33,Male,Tier 1,Gold,1078.36,12,89.86,47,16,2,111.61,0
CUST004815,55,Male,Tier 3,Platinum,7264.78,22,330.22,19,35,12,740.04,1
CUST001827,33,Male,Tier 2,Platinum,2771.87,8,346.48,28,14,8,279.14,0
CUST003338,40,Male,Tier 2,Gold,2719.81,16,169.99,21,23,6,295.2,0
CUST003724,30,Male,Tier 1,Gold,996.76,13,76.67,29,20,6,115.98,0
CUST004470,55,Male,Tier 1,Gold,4847.21,19,255.12,8,31,8,301.66,1
CUST000441,29,Female,Tier 1,Silver,1428.8,9,158.76,46,,7,108.5,0
CUST004977,65,Male,Tier 1,Platinum,11151.03,17,655.94,21,28,5,1187.28,1
CUST001101,32,,Tier 2,Silver,649.18,12,54.1,47,,5,14.14,0
CUST004064,55,Female,Tier 2,Platinum,8640.28,27,320.01,,40,11,725.7,1
CUST003102,,Male,Tier 1,Silver,1204.06,20,60.2,,,5,67.76,0
CUST000650,31,Male,Tier 2,Silver,965.05,6,160.84,48,9,6,20.63,0
CUST001547,23,Female,Tier 2,Silver,603.65,8,75.46,54,13,1,32.54,0
CUST003587,,Female,Tier 3,Gold,3486.45,12,290.54,30,18,9,320.9,1
CUST003784,40,Female,Tier 1,Gold,2400.04,34,70.59,19,44,9,238.05,0
CUST003208,48,Male,Tier 1,Silver,1066.03,20,53.3,41,25,7,62.72,0
CUST003231,38,Female,Tier 3,Gold,3382.81,18,187.93,21,30,4,200.84,1
CUST004781,54,Female,Tier 3,Gold,8433.47,24,351.39,11,38,9,551.79,1
CUST000631,19,Female,Tier 3,Silver,1442.53,10,144.25,48,12,4,75.31,0
CUST000673,26,,Tier 2,Gold,1215.9,9,135.1,49,16,4,61.83,0
CUST001250,20,Female,Tier 1,Silver,1687.67,9,187.52,43,,3,93.26,0
CUST000483,19,Female,Tier 3,Silver,1970.94,5,394.19,42,8,4,120.66,0
CUST001585,30,Female,Tier 3,Silver,1312.42,9,145.82,38,14,3,27.87,0
CUST003318,34,Male,Tier 2,Silver,1198.89,11,108.99,26,19,6,43.82,0
CUST004652,58,Male,Tier 1,Platinum,3706.85,37,100.19,23,52,11,533.12,1
CUST003081,51,Female,Tier 2,Silver,3858.69,14,275.62,20,22,7,307.79,1
CUST001463,26,Male,Tier 2,Silver,725.61,6,120.94,42,9,6,16.01,0
CUST004395,60,Male,Tier 2,Platinum,10445.39,39,267.83,13,50,8,1176.25,1
CUST003672,48,Female,Tier 2,Silver,3652.85,19,192.26,24,27,10,218.27,1
CUST002579,44,Male,Tier 1,Gold,1195.23,12,99.6,22,19,6,120.11,0
CUST004568,39,Female,Tier 1,Platinum,5669.54,20,283.48,14,35,9,732,1
CUST000050,19,Female,Tier 2,Silver,259.35,6,43.22,36,11,5,16.77,0
CUST004936,57,Male,Tier 2,Gold,10528.65,31,339.63,11,44,9,719.6,1
CUST004932,35,Male,Tier 1,Platinum,8446.16,24,351.92,16,34,7,768.35,1
CUST000859,25,Female,Tier 2,Silver,1153.98,8,144.25,42,,1,56.31,0
CUST001073,28,Male,Tier 3,Silver,940.23,7,134.32,62,15,3,39.85,0
CUST000720,27,Male,Tier 2,Silver,1796.64,9,199.63,45,12,3,123.91,0
CUST003415,37,Male,Tier 1,Platinum,2227.19,16,139.2,20,27,6,329.15,0
CUST002632,45,Female,Tier 3,Silver,1260.54,18,70.03,23,32,7,65.61,0
CUST004899,58,Male,Tier 2,Platinum,2267.77,22,103.08,15,33,14,216.07,0
CUST001661,34,Male,Tier 2,Gold,1507.25,11,137.02,44,15,3,83.53,0
CUST001657,28,Male,Tier 1,Silver,692.29,9,76.92,56,13,2,49.49,0
CUST002426,46,Female,Tier 1,Silver,4409.06,14,314.93,,23,8,328.38,1
CUST004102,44,Female,Tier 1,Platinum,6907.13,17,406.3,14,31,9,621.33,1
CUST004252,54,Female,Tier 1,Gold,6615.33,26,254.44,13,37,9,746.05,1
CUST005000,43,Female,Tier 3,Platinum,11475.02,28,409.82,16,40,7,1531.46,1
CUST004759,45,Male,Tier 3,Platinum,18093.99,16,1130.87,16,27,7,2257.23,1
CUST004801,57,Male,Tier 1,Platinum,7586.21,16,474.14,11,30,12,1038.98,1
CUST003351,,Male,Tier 1,Gold,2650.69,18,147.26,27,27,6,183.99,0
CUST004776,59,Male,Tier 1,Silver,9229.13,27,341.82,15,44,9,717.54,1
CUST004149,46,Male,Tier 2,Platinum,14627.51,31,471.86,10,43,8,1664.95,1
CUST002607,37,Female,Tier 1,Gold,1378.3,14,98.45,21,29,6,146.68,0
CUST001386,29,Female,Tier 1,Silver,544.37,4,136.09,41,6,6,19.2,0
CUST003887,35,Female,Tier 3,Platinum,13844.06,21,659.24,,30,13,1408.72,1
CUST001400,24,Female,Tier 2,Silver,889.7,10,88.97,44,12,7,67.29,0
CUST001196,,Male,Tier 2,Silver,595.27,7,85.04,53,15,5,17.6,0
CUST001409,26,Male,Tier 3,Silver,555,7,79.29,39,11,4,13.27,0
CUST003876,63,Male,Tier 1,Silver,7893.82,19,415.46,17,28,11,308.34,1
CUST001799,50,Female,Tier 2,Gold,1130.56,13,86.97,17,20,9,72.83,0
CUST001476,31,Male,Tier 2,Silver,1601.97,11,145.63,47,16,3,89.02,0
CUST004689,37,Male,Tier 2,Platinum,7746.07,21,368.86,7,33,8,933.56,1
CUST000036,21,Male,Tier 1,Gold,478.18,8,59.77,39,13,4,38.64,0
CUST003590,38,Male,Tier 1,Gold,8884.6,18,493.59,14,,5,835.7,1
CUST002346,50,,Tier 3,Gold,2282.64,13,175.59,34,22,6,197.09,0
CUST003222,48,Female,Tier 2,Silver,2877.02,13,221.31,18,16,8,208.16,0
CUST002360,45,Female,Tier 1,Gold,8310.21,22,377.74,37,30,8,867.58,1
CUST002207,53,Female,Tier 1,Gold,1856.45,20,92.82,31,30,9,106.27,0
CUST003818,50,Male,Tier 1,Platinum,5532.42,24,230.52,11,40,10,465.4,1
CUST001287,18,Male,Tier 3,Gold,1067.77,10,106.78,40,12,3,122.78,0
CUST000350,26,Male,Tier 2,Silver,66.53,10,6.65,49,13,7,4.33,0
CUST002138,54,Male,Tier 1,Gold,470.37,16,29.4,28,22,7,54.27,0
CUST002692,40,Male,Tier 1,Gold,1792.2,19,94.33,22,31,5,202.12,0
CUST003022,38,Male,Tier 1,Platinum,4180.31,15,278.69,24,19,6,506.52,1
CUST003169,41,Male,Tier 1,Gold,4013.48,12,334.46,27,23,7,262.25,1
CUST001682,27,Female,Tier 2,Gold,1185.89,8,148.24,42,13,5,138.98,0
CUST004075,47,Female,Tier 2,Gold,5021.1,23,218.31,13,32,5,480.25,1
CUST001444,21,Female,Tier 2,Gold,272.37,6,45.4,46,8,4,14.93,0
CUST003289,36,Male,Tier 1,Silver,770.24,7,110.03,19,15,8,58.17,0
CUST001672,26,Male,Tier 3,Gold,1578.45,6,263.08,40,9,1,168.29,0
CUST003200,45,Male,Tier 1,Gold,1431.83,20,71.59,25,26,5,147.11,0
CUST001180,22,Female,Tier 2,Gold,194.07,9,21.56,37,14,5,15.13,0
CUST002799,39,Female,Tier 2,Gold,1426.4,16,89.15,25,23,8,146.57,0
CUST001693,32,Female,Tier 1,Gold,680.81,9,75.65,44,12,8,71.27,0
CUST003927,61,Female,Tier 1,Platinum,17489.72,18,971.65,11,27,9,2321.64,1
CUST000373,35,Female,Tier 2,Silver,384.48,6,64.08,47,15,5,25.17,0
CUST003661,39,Female,Tier 1,Silver,435.87,10,43.59,26,17,7,32.61,0
CUST001917,,,Tier 1,Gold,6437.64,14,459.83,25,23,6,486.37,1
CUST001358,29,Female,Tier 3,Silver,320.54,10,32.05,38,14,3,19.89,0
CUST001826,45,Male,Tier 2,Gold,2941.18,14,210.08,,22,8,220.21,0
CUST000787,32,Female,Tier 2,Silver,1004.22,10,100.42,62,13,6,49.74,0
CUST000470,25,Female,Tier 1,Platinum,1016.97,8,127.12,43,10,1,83.45,0
CUST000141,29,Female,Tier 2,Silver,234.15,10,23.42,50,18,4,11.89,0
CUST000789,27,Male,Tier 2,Silver,706.17,6,117.7,45,18,6,35.39,0
CUST000324,38,Male,Tier 1,Silver,2433.53,4,608.38,41,7,3,115.19,0
CUST000051,29,Female,Tier 1,Silver,708.95,16,44.31,44,20,7,18.94,0
CUST000715,27,Female,Tier 1,Silver,1623.97,5,324.79,42,11,5,121.97,0
CUST004512,62,Female,Tier 2,Gold,12658.23,28,452.08,23,43,12,1320.77,1
CUST002841,44,Male,Tier 1,Gold,3923.96,16,245.25,19,19,7,280.65,1
CUST002447,44,Male,Tier 1,Silver,3125.65,14,223.26,21,19,10,187.73,1
CUST004838,44,,Tier 3,Gold,3359.85,21,159.99,11,26,9,280.07,1
CUST004443,57,Female,Tier 1,Platinum,11297.58,24,470.73,15,29,7,996.45,1
CUST004620,50,Female,Tier 2,Platinum,12409.88,19,653.15,,33,10,1706.04,1
CUST004061,59,Female,Tier 1,Silver,12700.12,22,577.28,10,37,10,768.94,1
CUST002667,48,Female,Tier 2,Silver,231.05,16,14.44,24,28,8,14.22,0
CUST000407,22,Female,Tier 2,Gold,1507.2,11,137.02,38,12,3,136.1,0
CUST003406,30,Male,Tier 2,Gold,2438.26,12,203.19,26,19,4,231.01,0
CUST001005,31,,Tier 2,Gold,2624.34,10,262.43,48,16,3,144.02,0
CUST003048,,Male,Tier 1,Gold,1348.5,16,84.28,22,25,7,156.12,0
CUST000891,32,Female,Tier 2,Silver,1724.74,7,246.39,45,15,2,134.79,0
CUST002412,54,Male,Tier 2,Gold,4377.43,16,273.59,24,24,11,484.54,1
CUST002546,45,Male,Tier 1,Gold,869.8,12,72.48,30,21,11,92.82,0
CUST003483,39,Male,Tier 1,Gold,2040.75,17,120.04,23,21,9,141.46,0
CUST002391,30,Male,Tier 3,Silver,2029.86,12,169.16,27,21,5,41.6,0
CUST003993,35,Female,Tier 3,Platinum,13869.69,35,396.28,10,46,13,2042.02,1
CUST000043,27,Female,Tier 1,Silver,880.45,17,51.79,40,20,4,56.94,0
CUST002831,30,Female,Tier 1,Silver,3962.23,19,208.54,31,31,8,267.38,1
CUST003356,40,Male,Tier 1,Silver,4765.49,18,264.75,25,26,6,118.65,1
CUST000304,31,Male,Tier 2,Gold,1456.9,7,208.13,47,9,7,169.13,0
CUST004537,54,,Tier 2,Silver,3536.53,43,82.24,10,52,13,231.27,1
CUST004131,49,Male,Tier 3,Gold,11926.16,29,411.25,20,39,9,1281.83,1
CUST000665,,Male,Tier 2,Gold,312.68,9,34.74,45,13,4,22.74,0
CUST001178,27,Male,Tier 2,Silver,2081.88,13,160.14,45,20,4,63.01,0
CUST002677,44,Male,Tier 1,Gold,3237.3,18,179.85,19,23,8,231.38,1
CUST001948,41,Male,Tier 1,Gold,4216.35,21,200.78,24,39,8,248.31,1
CUST002502,49,Female,Tier 3,Gold,1867.92,21,88.95,23,28,8,162.77,0
CUST001474,28,Male,Tier 2,Silver,600.78,10,60.08,43,15,4,33.36,0
CUST004142,68,Male,Tier 1,Platinum,7680.08,22,349.09,14,35,10,1150.14,1
CUST003569,43,Female,Tier 2,Silver,1074.01,17,63.18,19,,10,26.52,0
CUST002133,47,Male,Tier 1,Gold,2398.64,12,199.89,17,21,6,126.69,0
CUST001027,28,Female,Tier 2,Gold,87.14,7,12.45,48,11,5,7.02,0
CUST000962,34,Female,Tier 2,Gold,1554.11,5,310.82,51,,2,176.45,0
CUST002890,45,Female,Tier 2,Silver,2805.73,15,187.05,32,27,5,194.94,0
CUST004138,55,Male,Tier 1,Silver,4907.31,33,148.71,12,,9,145.64,1
CUST002010,49,Female,Tier 1,Platinum,4130.24,14,295.02,19,20,10,552.19,1
CUST002150,30,Female,Tier 3,Gold,3734.2,13,287.25,24,21,4,379.75,1
CUST004816,49,Female,Tier 1,Platinum,4965.93,22,225.72,13,34,9,581.94,1
CUST002339,42,Male,Tier 3,Silver,1641.99,19,86.42,22,28,7,82.45,0
CUST003941,55,,Tier 1,Gold,12170.2,25,486.81,15,39,8,845.92,1
CUST000305,27,Female,Tier 3,Silver,370.35,10,37.04,,15,1,29.13,0
CUST001441,31,Male,Tier 1,Gold,578.1,7,82.59,43,11,4,30.52,0
CUST001497,38,Male,Tier 2,Silver,1350.52,9,150.06,47,12,2,43.36,0
CUST002653,46,Female,Tier 1,Gold,6860.83,17,403.58,23,25,9,773.21,1
CUST002876,34,Female,Tier 3,Gold,2173.8,11,197.62,36,16,13,154.79,0
CUST000917,31,Male,Tier 3,Silver,563.52,9,62.61,41,13,6,42.64,0
CUST004205,53,Male,Tier 1,Platinum,7448.66,32,232.77,19,47,13,653.68,1
CUST003772,47,Female,Tier 1,Platinum,4544.73,26,174.8,12,38,10,416.5,1
CUST002773,40,Male,Tier 3,Platinum,2836.87,11,257.9,,18,4,345.4,0
CUST001625,37,,Tier 1,Silver,1784.04,5,356.81,49,13,10,100.89,0
CUST003889,53,Male,Tier 1,Platinum,6855.77,24,285.66,,34,12,633.04,1
CUST000822,35,Male,Tier 1,Silver,342.52,12,28.54,55,16,7,21.23,0
CUST004324,41,Female,Tier 1,Gold,2960,38,77.89,13,54,10,158.82,0
CUST001355,25,Male,Tier 2,Silver,752.65,11,68.42,46,14,6,43.47,0
CUST004521,47,Female,Tier 3,Platinum,2175.62,22,98.89,20,27,7,255.15,0
CUST000851,24,Female,Tier 3,Silver,1458.91,13,112.22,47,17,8,94.78,0
CUST001001,34,,Tier 1,Silver,4046.42,8,505.8,54,15,5,242.5,0
CUST003424,45,Female,Tier 1,Gold,5762.35,21,274.4,32,32,7,292.94,1
CUST000019,23,Female,Tier 3,Silver,1221.96,11,111.09,46,14,4,35.04,0
CUST001638,30,Female,Tier 2,Gold,1678.11,10,167.81,41,15,4,201.14,0
CUST001668,25,Female,Tier 2,Gold,483.35,9,53.71,57,11,2,50.62,0
CUST000494,23,Male,Tier 1,Silver,892.68,8,111.58,47,,3,45.9,0
CUST001348,32,Female,Tier 1,Silver,188.61,10,18.86,48,16,2,12.54,0
CUST003019,38,Male,Tier 1,Platinum,3920.08,13,301.54,26,21,8,314.09,1
CUST004784,42,Male,Tier 1,Platinum,7553.69,28,269.77,14,35,11,860.5,1
CUST004018,58,Female,Tier 3,Platinum,10643.05,23,462.74,15,35,4,989.03,1
CUST003665,51,Male,Tier 1,Gold,6598.59,17,388.15,20,25,5,723.45,1
CUST003530,33,Male,Tier 1,Gold,3011.85,13,231.68,31,22,7,281.37,0
CUST000688,26,Female,Tier 3,Silver,104.25,15,6.95,46,21,4,6.48,0
CUST003782,48,Female,Tier 3,Gold,3665.11,30,122.17,12,43,5,295.88,1
CUST001609,29,Male,Tier 1,Silver,796.87,8,99.61,35,11,6,17.08,0
CUST004114,36,Other,Tier 1,Platinum,10484.92,25,419.4,7,36,9,1331.82,1
CUST004295,64,Female,Tier 1,Platinum,4952.42,33,150.07,,45,14,552.69,1
CUST001010,25,,Tier 3,Silver,258.18,13,19.86,45,19,5,7.66,0
CUST002409,48,Female,Tier 1,Silver,929.49,17,54.68,20,,8,20.86,0
CUST001093,31,Female,Tier 1,Platinum,1019.05,8,127.38,46,15,2,96.79,0
CUST001328,27,Female,Tier 2,Platinum,2071.19,10,207.12,54,12,3,218.72,0
CUST001678,,Male,Tier 1,Gold,558.62,9,62.07,38,13,5,55.12,0
CUST002000,36,Male,Tier 2,Platinum,3593.77,16,224.61,31,,7,497.79,1
CUST001311,27,Female,Tier 1,Silver,965.21,4,241.3,41,,3,42.76,0
CUST003304,33,Male,Tier 2,Silver,3584.63,16,224.04,31,25,6,279.92,1
CUST001988,46,Male,Tier 1,Silver,4426.7,14,316.19,27,24,8,342.84,1
CUST003699,49,Female,Tier 2,Silver,3217.72,20,160.89,24,24,5,129.66,1
CUST000345,25,Female,Tier 1,Gold,895.19,12,74.6,63,16,10,102.27,0
CUST004386,47,Male,Tier 1,Gold,9335.51,27,345.76,11,,11,875.87,1
CUST000987,35,,Tier 1,Silver,3384.53,7,483.5,39,9,5,258.14,0
CUST003904,42,Male,Tier 1,Gold,4259.63,22,193.62,,38,14,351.25,1
CUST003858,57,Female,Tier 1,Platinum,8549.56,22,388.62,15,41,9,855.3,1
CUST004336,45,Male,Tier 2,Gold,1378.57,12,114.88,19,25,10,164.92,0
CUST004056,54,Female,Tier 2,Silver,3270.87,22,148.68,9,37,14,217.67,1
CUST003135,,Male,Tier 3,Silver,1777.66,9,197.52,33,17,6,110.69,0
CUST003096,52,Male,Tier 3,Silver,4402.47,11,400.22,,21,6,262.65,1
CUST001143,27,,Tier 1,Silver,475.14,12,39.6,,15,5,18.24,0
CUST002359,30,Female,Tier 2,Gold,5370.17,24,223.76,41,35,4,288.71,1
CUST001199,29,Female,Tier 1,Gold,1797.5,10,179.75,38,18,3,137.32,0
CUST000086,25,Male,Tier 1,Silver,836.2,7,119.46,42,10,2,60.96,0
CUST001519,22,Female,Tier 2,Silver,991.09,4,247.77,41,12,3,38.07,0
CUST000517,30,Female,Tier 3,Silver,1812.47,8,226.56,42,9,4,87.64,0
CUST001382,25,Female,Tier 3,Silver,1182.06,4,295.52,47,21,3,33.77,0
CUST002717,47,Male,Tier 2,Platinum,2445.48,14,174.68,24,22,6,252.95,0
